,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
2671,CU,CU5,2015/11/07,58,19.697,5232,13193,0.04,000112-95-8,53.0,CU5-1107-58
2672,CU,CU5,2015/11/07,59,20.278,5387,35386,0.12,000141-62-8,78.0,CU5-1107-59
2673,CU,CU5,2015/11/07,60,20.491,5444,15418,0.05,001005-64-7,93.0,CU5-1107-60
2674,CU,CU5,2015/11/07,60,20.491,5444,15418,0.05,007525-62-4,95.0,CU5-1107-60
2675,CU,CU5,2015/11/07,61,20.866,5544,220941,0.74,000626-77-7,91.0,CU5-1107-61
2676,CU,CU5,2015/11/07,62,21.106,5608,14037,0.05,017302-23-7,50.0,CU5-1107-62
2677,CU,CU5,2015/11/07,62,21.106,5608,14037,0.05,000563-16-6,53.0,CU5-1107-62
2678,CU,CU5,2015/11/07,63,21.196,5632,305646,1.03,002445-78-5,83.0,CU5-1107-63
2679,CU,CU5,2015/11/07,64,21.248,5646,248475,0.83,002445-76-3,86.0,CU5-1107-64
2680,CU,CU5,2015/11/07,65,21.481,5708,29480,0.1,051384-17-9,43.0,CU5-1107-65
2681,CU,CU5,2015/11/07,65,21.481,5708,29480,0.1,071700-66-8,40.0,CU5-1107-65
2682,CU,CU5,2015/11/07,65,21.481,5708,29480,0.1,112369-97-8,43.0,CU5-1107-65
2683,CU,CU5,2015/11/07,66,21.56,5729,31942,0.11,003085-76-5,49.0,CU5-1107-66
2684,CU,CU5,2015/11/07,66,21.56,5729,31942,0.11,020971-19-1,50.0,CU5-1107-66
2685,CU,CU5,2015/11/07,67,21.616,5744,107630,0.36,999553-38-0,53.0,CU5-1107-67
2686,CU,CU5,2015/11/07,67,21.616,5744,107630,0.36,999553-37-9,53.0,CU5-1107-67
2687,CU,CU5,2015/11/07,67,21.616,5744,107630,0.36,999368-32-6,59.0,CU5-1107-67
2688,CU,CU5,2015/11/07,68,22.437,5963,57256,0.19,068039-26-9,64.0,CU5-1107-68
2689,CU,CU5,2015/11/07,69,22.845,6072,62583,0.21,063673-76-7,47.0,CU5-1107-69
2690,CU,CU5,2015/11/07,69,22.845,6072,62583,0.21,053044-27-2,42.0,CU5-1107-69
2691,CU,CU5,2015/11/07,69,22.845,6072,62583,0.21,127744-55-2,50.0,CU5-1107-69
2692,CU,CU5,2015/11/07,70,23.078,6134,381637,1.28,055429-85-1,72.0,CU5-1107-70
2693,CU,CU5,2015/11/07,70,23.078,6134,381637,1.28,055334-40-2,72.0,CU5-1107-70
2694,CU,CU5,2015/11/07,70,23.078,6134,381637,1.28,040629-66-1,72.0,CU5-1107-70
2695,CU,CU5,2015/11/07,71,24.285,6456,427219,1.44,000626-82-4,87.0,CU5-1107-71
2696,CU,CU5,2015/11/07,72,24.57,6532,19721,0.07,000112-40-3,46.0,CU5-1107-72
2697,CU,CU5,2015/11/07,73,24.791,6591,13606,0.05,040482-02-8,12.0,CU5-1107-73
2698,CU,CU5,2015/11/07,73,24.791,6591,13606,0.05,067986-07-6,10.0,CU5-1107-73
2699,CU,CU5,2015/11/07,73,24.791,6591,13606,0.05,000000-00-0,16.0,CU5-1107-73
2700,CU,CU5,2015/11/07,74,25.713,6837,12841,0.04,000556-67-2,64.0,CU5-1107-74
2701,CU,CU5,2015/11/07,75,25.878,6881,386879,1.3,999145-36-1,72.0,CU5-1107-75
2702,CU,CU5,2015/11/07,75,25.878,6881,386879,1.3,999145-40-0,80.0,CU5-1107-75
2703,CU,CU5,2015/11/07,75,25.878,6881,386879,1.3,010032-15-2,83.0,CU5-1107-75
2704,CU,CU5,2015/11/07,76,26.422,7026,98207,0.33,999145-27-4,87.0,CU5-1107-76
2705,CU,CU5,2015/11/07,76,26.422,7026,98207,0.33,999145-27-2,87.0,CU5-1107-76
2706,CU,CU5,2015/11/07,76,26.422,7026,98207,0.33,002198-61-0,86.0,CU5-1107-76
2707,CU,CU5,2015/11/07,77,26.527,7054,17891,0.06,999733-96-4,42.0,CU5-1107-77
2708,CU,CU5,2015/11/07,77,26.527,7054,17891,0.06,053044-27-2,50.0,CU5-1107-77
2709,CU,CU5,2015/11/07,77,26.527,7054,17891,0.06,000000-00-0,42.0,CU5-1107-77
2710,CU,CU5,2015/11/07,78,27.34,7271,15585,0.05,999278-65-0,50.0,CU5-1107-78
2711,CU,CU5,2015/11/07,78,27.34,7271,15585,0.05,055282-13-8,50.0,CU5-1107-78
2712,CU,CU5,2015/11/07,78,27.34,7271,15585,0.05,000563-16-6,50.0,CU5-1107-78
2713,CU,CU5,2015/11/07,79,27.644,7352,27685,0.09,056009-37-1,10.0,CU5-1107-79
2714,CU,CU5,2015/11/07,79,27.644,7352,27685,0.09,000105-60-2,9.0,CU5-1107-79
2715,CU,CU5,2015/11/07,80,29.012,7717,112316,0.38,999556-92-5,72.0,CU5-1107-80
2716,CU,CU5,2015/11/07,80,29.012,7717,112316,0.38,063673-76-7,47.0,CU5-1107-80
2717,CU,CU5,2015/11/07,80,29.012,7717,112316,0.38,053044-27-2,50.0,CU5-1107-80
2718,CU,CU5,2015/11/07,81,29.765,7918,27061,0.09,999013-08-6,9.0,CU5-1107-81
2719,CU,CU5,2015/11/07,81,29.765,7918,27061,0.09,006320-15-6,9.0,CU5-1107-81
2720,CU,CU5,2015/11/07,81,29.765,7918,27061,0.09,052819-96-2,7.0,CU5-1107-81
2721,CU,CU5,2015/11/07,82,30.466,8105,13664,0.05,999133-50-7,9.0,CU5-1107-82
2722,CU,CU5,2015/11/07,82,30.466,8105,13664,0.05,000124-09-4,9.0,CU5-1107-82
2723,CU,CU5,2015/11/07,82,30.466,8105,13664,0.05,001190-49-4,9.0,CU5-1107-82
2724,CU,CU5,2015/11/07,83,30.845,8206,66883,0.22,006378-65-0,72.0,CU5-1107-83
2725,CU,CU5,2015/11/07,84,31.561,8397,12411,0.04,999525-34-8,9.0,CU5-1107-84
2726,CU,CU5,2015/11/07,84,31.561,8397,12411,0.04,000078-81-9,9.0,CU5-1107-84
2727,CU,CU5,2015/11/07,85,33.488,8911,27387,0.09,002425-54-9,30.0,CU5-1107-85
2728,CU,CU5,2015/11/07,85,33.488,8911,27387,0.09,000112-52-7,30.0,CU5-1107-85
2729,CU,CU5,2015/11/07,86,34.256,9116,11797,0.04,016526-56-0,5.0,CU5-1107-86
2730,CU,CU5,2015/11/07,86,34.256,9116,11797,0.04,049831-79-0,7.0,CU5-1107-86
2731,CU,CU5,2015/11/07,86,34.256,9116,11797,0.04,005956-09-2,10.0,CU5-1107-86
2732,CU,CU5,2015/11/07,87,34.459,9170,21689,0.07,000141-63-9,47.0,CU5-1107-87
2733,CU,CU5,2015/11/07,87,34.459,9170,21689,0.07,000000-00-0,49.0,CU5-1107-87
2734,CU,CU5,2015/11/07,88,34.669,9226,183765,0.62,000502-61-4,97.0,CU5-1107-88
2735,CU,CU5,2015/11/07,89,36.809,9797,65637,0.22,000086-73-7,93.0,CU5-1107-89
2736,CU,CU5,2015/11/07,90,37.315,9932,97609,0.33,034780-69-3,59.0,CU5-1107-90
2737,CU,CU5,2015/11/07,90,37.315,9932,97609,0.33,006846-50-0,64.0,CU5-1107-90
2738,CU,CU5,2015/11/07,91,38.121,10147,17216,0.06,000612-75-9,83.0,CU5-1107-91
2739,CU,CU5,2015/11/07,91,38.121,10147,17216,0.06,007350-72-3,94.0,CU5-1107-91
2740,CU,CU5,2015/11/07,91,38.121,10147,17216,0.06,000613-33-2,93.0,CU5-1107-91
2741,CU,CU5,2015/11/07,92,38.2,10168,19906,0.07,000138-89-6,9.0,CU5-1107-92
2742,CU,CU5,2015/11/07,92,38.2,10168,19906,0.07,073416-67-8,9.0,CU5-1107-92
2743,CU,CU5,2015/11/07,92,38.2,10168,19906,0.07,000083-13-6,9.0,CU5-1107-92
2744,CU,CU5,2015/11/07,93,38.44,10232,12320,0.04,014035-34-8,76.0,CU5-1107-93
2745,CU,CU5,2015/11/07,93,38.44,10232,12320,0.04,999354-40-4,64.0,CU5-1107-93
2746,CU,CU5,2015/11/07,94,40.07,10667,137752,0.46,001430-97-3,98.0,CU5-1107-94
2747,CU,CU5,2015/11/07,94,40.07,10667,137752,0.46,001730-37-6,95.0,CU5-1107-94
2748,CU,CU5,2015/11/07,95,40.243,10713,26551,0.09,001556-99-6,95.0,CU5-1107-95
2749,CU,CU5,2015/11/07,95,40.243,10713,26551,0.09,001730-37-6,95.0,CU5-1107-95
2750,CU,CU5,2015/11/07,96,40.543,10793,18411,0.06,001430-97-3,93.0,CU5-1107-96
2751,CU,CU5,2015/11/07,96,40.543,10793,18411,0.06,002523-39-9,95.0,CU5-1107-96
2752,CU,CU5,2015/11/07,97,42.2,11235,243775,0.82,000120-12-7,95.0,CU5-1107-97
2753,CU,CU5,2015/11/07,97,42.2,11235,243775,0.82,000085-01-8,96.0,CU5-1107-97
2754,CU,CU5,2015/11/07,98,42.447,11301,30992,0.1,000120-12-7,95.0,CU5-1107-98
2755,CU,CU5,2015/11/07,98,42.447,11301,30992,0.1,000085-01-8,95.0,CU5-1107-98
2756,CU,CU5,2015/11/07,99,45.262,12052,13148,0.04,000832-69-9,89.0,CU5-1107-99
2757,CU,CU5,2015/11/07,99,45.262,12052,13148,0.04,000613-12-7,50.0,CU5-1107-99
2758,CU,CU5,2015/11/07,99,45.262,12052,13148,0.04,000610-48-0,50.0,CU5-1107-99
2759,CU,CU5,2015/11/07,100,51.571,13735,29598,0.1,000080-05-7,83.0,CU5-1107-100
2760,CU,CU5,2015/11/07,100,51.571,13735,29598,0.1,999259-20-3,72.0,CU5-1107-100
2761,CU,CU5,2015/11/19,1,2.146,550,74279,0.26,000124-38-9,4.0,CU5-1119-1
2762,CU,CU5,2015/11/19,2,2.251,578,187305,0.67,000124-38-9,4.0,CU5-1119-2
2763,CU,CU5,2015/11/19,3,7.712,2035,18530,0.07,001459-44-5,14.0,CU5-1119-3
2764,CU,CU5,2015/11/19,3,7.712,2035,18530,0.07,000298-12-4,25.0,CU5-1119-3
2765,CU,CU5,2015/11/19,4,8.121,2144,169402,0.6,001708-29-8,83.0,CU5-1119-4
2766,CU,CU5,2015/11/19,4,8.121,2144,169402,0.6,004170-30-3,81.0,CU5-1119-4
2767,CU,CU5,2015/11/19,5,8.188,2162,57997,0.21,000110-54-3,53.0,CU5-1119-5
2768,CU,CU5,2015/11/19,6,8.233,2174,82150,0.29,000123-72-8,81.0,CU5-1119-6
2769,CU,CU5,2015/11/19,7,8.297,2191,54090,0.19,000078-93-3,50.0,CU5-1119-7
2770,CU,CU5,2015/11/19,7,8.297,2191,54090,0.19,000097-96-1,50.0,CU5-1119-7
2771,CU,CU5,2015/11/19,8,8.342,2203,32344,0.11,000534-22-5,76.0,CU5-1119-8
2772,CU,CU5,2015/11/19,9,8.417,2223,68386,0.24,000828-00-2,40.0,CU5-1119-9
2773,CU,CU5,2015/11/19,9,8.417,2223,68386,0.24,999038-86-4,45.0,CU5-1119-9
2774,CU,CU5,2015/11/19,10,8.477,2239,440895,1.57,000109-99-9,90.0,CU5-1119-10
2775,CU,CU5,2015/11/19,11,8.721,2304,37761,0.13,010420-90-3,91.0,CU5-1119-11
2776,CU,CU5,2015/11/19,11,8.721,2304,37761,0.13,000071-43-2,91.0,CU5-1119-11
2777,CU,CU5,2015/11/19,12,8.758,2314,35423,0.13,000096-17-3,58.0,CU5-1119-12
2778,CU,CU5,2015/11/19,12,8.758,2314,35423,0.13,000000-00-0,59.0,CU5-1119-12
2779,CU,CU5,2015/11/19,13,8.803,2326,481285,1.71,001115-11-3,90.0,CU5-1119-13
2780,CU,CU5,2015/11/19,13,8.803,2326,481285,1.71,000922-63-4,96.0,CU5-1119-13
2781,CU,CU5,2015/11/19,14,8.979,2373,26939,0.1,000626-91-5,47.0,CU5-1119-14
2782,CU,CU5,2015/11/19,14,8.979,2373,26939,0.1,007289-51-2,50.0,CU5-1119-14
2783,CU,CU5,2015/11/19,14,8.979,2373,26939,0.1,062016-48-2,59.0,CU5-1119-14
2784,CU,CU5,2015/11/19,15,9.099,2405,21396,0.08,000110-62-3,50.0,CU5-1119-15
2785,CU,CU5,2015/11/19,16,9.294,2457,243913,0.87,000109-60-4,64.0,CU5-1119-16
2786,CU,CU5,2015/11/19,17,9.426,2492,22882,0.08,000142-92-7,32.0,CU5-1119-17
2787,CU,CU5,2015/11/19,18,9.605,2540,704602,2.5,000137-32-6,90.0,CU5-1119-18
2788,CU,CU5,2015/11/19,18,9.605,2540,704602,2.5,034713-94-5,91.0,CU5-1119-18
2789,CU,CU5,2015/11/19,19,9.965,2636,337815,1.2,000108-88-3,95.0,CU5-1119-19
2790,CU,CU5,2015/11/19,20,10.127,2679,105908,0.38,000110-19-0,64.0,CU5-1119-20
2791,CU,CU5,2015/11/19,21,10.261,2715,12312,0.04,000111-68-2,9.0,CU5-1119-21
2792,CU,CU5,2015/11/19,21,10.261,2715,12312,0.04,999558-44-6,23.0,CU5-1119-21
2793,CU,CU5,2015/11/19,21,10.261,2715,12312,0.04,999183-77-1,17.0,CU5-1119-21
2794,CU,CU5,2015/11/19,22,10.4,2752,14646,0.05,000589-43-5,47.0,CU5-1119-22
2795,CU,CU5,2015/11/19,22,10.4,2752,14646,0.05,000619-99-8,47.0,CU5-1119-22
2796,CU,CU5,2015/11/19,23,10.531,2787,157236,0.56,000066-25-1,81.0,CU5-1119-23
2797,CU,CU5,2015/11/19,24,10.599,2805,83291,0.3,000105-54-4,87.0,CU5-1119-24
2798,CU,CU5,2015/11/19,25,10.73,2840,358410,1.27,000106-36-5,90.0,CU5-1119-25
2799,CU,CU5,2015/11/19,26,10.816,2863,781896,2.78,000123-86-4,90.0,CU5-1119-26
2800,CU,CU5,2015/11/19,27,10.85,2872,3614943,12.85,000541-05-9,91.0,CU5-1119-27
2801,CU,CU5,2015/11/19,28,11.326,2999,15035,0.05,056009-37-1,17.0,CU5-1119-28
2802,CU,CU5,2015/11/19,28,11.326,2999,15035,0.05,000111-26-2,10.0,CU5-1119-28
2803,CU,CU5,2015/11/19,29,11.588,3069,82717,0.29,007452-79-1,87.0,CU5-1119-29
2804,CU,CU5,2015/11/19,30,11.705,3100,26771,0.1,002216-34-4,43.0,CU5-1119-30
2805,CU,CU5,2015/11/19,31,11.806,3127,45704,0.16,000100-41-4,83.0,CU5-1119-31
2806,CU,CU5,2015/11/19,32,11.986,3175,113049,0.4,000108-38-3,95.0,CU5-1119-32
2807,CU,CU5,2015/11/19,32,11.986,3175,113049,0.4,000106-42-3,95.0,CU5-1119-32
2808,CU,CU5,2015/11/19,33,12.121,3211,97084,0.35,000111-27-3,72.0,CU5-1119-33
2809,CU,CU5,2015/11/19,33,12.121,3211,97084,0.35,006092-54-2,72.0,CU5-1119-33
2810,CU,CU5,2015/11/19,34,12.233,3241,9962952,35.42,000624-41-9,83.0,CU5-1119-34
2811,CU,CU5,2015/11/19,35,12.574,3332,100619,0.36,000100-42-5,91.0,CU5-1119-35
2812,CU,CU5,2015/11/19,36,12.736,3375,294616,1.05,000105-66-8,91.0,CU5-1119-36
2813,CU,CU5,2015/11/19,37,13.002,3446,774237,2.75,000590-01-2,90.0,CU5-1119-37
2814,CU,CU5,2015/11/19,38,13.185,3495,370950,1.32,000628-63-7,78.0,CU5-1119-38
2815,CU,CU5,2015/11/19,38,13.185,3495,370950,1.32,000123-92-2,86.0,CU5-1119-38
2816,CU,CU5,2015/11/19,39,13.332,3534,97521,0.35,000100-66-3,95.0,CU5-1119-39
2817,CU,CU5,2015/11/19,40,14.051,3726,292873,1.04,037064-20-3,90.0,CU5-1119-40
2818,CU,CU5,2015/11/19,41,14.501,3846,67338,0.24,999203-35-1,43.0,CU5-1119-41
2819,CU,CU5,2015/11/19,41,14.501,3846,67338,0.24,000610-49-1,38.0,CU5-1119-41
2820,CU,CU5,2015/11/19,41,14.501,3846,67338,0.24,033342-85-7,43.0,CU5-1119-41
2821,CU,CU5,2015/11/19,42,14.67,3891,47279,0.17,000100-52-7,87.0,CU5-1119-42
2822,CU,CU5,2015/11/19,43,14.816,3930,682456,2.43,000105-68-0,86.0,CU5-1119-43
2823,CU,CU5,2015/11/19,43,14.816,3930,682456,2.43,054004-43-2,83.0,CU5-1119-43
2824,CU,CU5,2015/11/19,44,15.476,4106,75640,0.27,000124-18-5,50.0,CU5-1119-44
2825,CU,CU5,2015/11/19,45,15.577,4133,1717787,6.11,000556-67-2,90.0,CU5-1119-45
